140,ConsoleReader.java,ConsoleReader-abort,58,2839,1797,1802,2,1
141,ConsoleReader.java,ConsoleReader-moveCursor,58,2839,1809,1825,2,1
142,ConsoleReader.java,ConsoleReader-moveInternal,58,2839,1831,1885,2,1
143,ConsoleReader.java,ConsoleReader-replace,58,2839,1888,1900,2,1
144,ConsoleReader.java,ConsoleReader-readCharacter,58,2839,1906,1908,2,1
145,ConsoleReader.java,ConsoleReader-readCharacter,58,2839,1915,1939,2,1
146,ConsoleReader.java,ConsoleReader-clearEcho,58,2839,1943,1955,2,1
147,ConsoleReader.java,ConsoleReader-countEchoCharacters,58,2839,1956,1967,2,1
148,ConsoleReader.java,ConsoleReader-getPrintableCharacters,58,2839,1976,2009,2,1
149,ConsoleReader.java,ConsoleReader-readCharacter,58,2839,2010,2012,2,1
150,ConsoleReader.java,ConsoleReader-readCharacter,58,2839,2013,2021,2,1
151,ConsoleReader.java,ConsoleReader-JLINE_COMPLETION_THRESHOLD,58,2839,2025,2025,1,1
152,ConsoleReader.java,ConsoleReader-readLine,58,2839,2032,2034,2,1
153,ConsoleReader.java,ConsoleReader-readLine,58,2839,2039,2041,2,1
154,ConsoleReader.java,ConsoleReader-readLine,58,2839,2042,2044,2,1
155,ConsoleReader.java,ConsoleReader-setKeyMap,58,2839,2052,2054,2,1
156,ConsoleReader.java,ConsoleReader-getKeyMap,58,2839,2061,2063,2,1
157,ConsoleReader.java,ConsoleReader-readLine,58,2839,2072,2830,2,1
158,ConsoleReader.java,ConsoleReader-readLineSimple,58,2839,2843,2870,2,1
159,ConsoleReader.java,ConsoleReader-completers,58,2839,2874,2874,1,1
160,ConsoleReader.java,ConsoleReader-completionHandler,58,2839,2875,2875,1,1
161,ConsoleReader.java,ConsoleReader-addCompleter,58,2839,2882,2884,2,1
162,ConsoleReader.java,ConsoleReader-removeCompleter,58,2839,2891,2893,2,1
163,ConsoleReader.java,ConsoleReader-getCompleters,58,2839,2897,2899,2,1
164,ConsoleReader.java,ConsoleReader-setCompletionHandler,58,2839,2900,2902,2,1
165,ConsoleReader.java,ConsoleReader-getCompletionHandler,58,2839,2903,2905,2,1
166,ConsoleReader.java,ConsoleReader-complete,58,2839,2911,2926,2,1
167,ConsoleReader.java,ConsoleReader-printCompletionCandidates,58,2839,2927,2942,2,1
168,ConsoleReader.java,ConsoleReader-autoprintThreshold,58,2839,2947,2947,1,1
169,ConsoleReader.java,ConsoleReader-setAutoprintThreshold,58,2839,2951,2953,2,1
170,ConsoleReader.java,ConsoleReader-getAutoprintThreshold,58,2839,2957,2959,2,1
171,ConsoleReader.java,ConsoleReader-paginationEnabled,58,2839,2960,2960,1,1
172,ConsoleReader.java,ConsoleReader-setPaginationEnabled,58,2839,2964,2966,2,1
173,ConsoleReader.java,ConsoleReader-isPaginationEnabled,58,2839,2970,2972,2,1
174,ConsoleReader.java,ConsoleReader-history,58,2839,2976,2976,1,1
175,ConsoleReader.java,ConsoleReader-setHistory,58,2839,2977,2979,2,1
176,ConsoleReader.java,ConsoleReader-getHistory,58,2839,2980,2982,2,1
177,ConsoleReader.java,ConsoleReader-historyEnabled,58,2839,2983,2983,1,1
178,ConsoleReader.java,ConsoleReader-setHistoryEnabled,58,2839,2987,2989,2,1
179,ConsoleReader.java,ConsoleReader-isHistoryEnabled,58,2839,2993,2995,2,1
180,ConsoleReader.java,ConsoleReader-moveHistory,58,2839,3005,3011,2,1
181,ConsoleReader.java,ConsoleReader-moveHistory,58,2839,3015,3024,2,1
182,ConsoleReader.java,ConsoleReader-CR,58,2839,3028,3028,1,1
183,ConsoleReader.java,ConsoleReader-print,58,2839,3033,3042,2,1
